timestamp,ambient_percent,uv_percent,temp_c,flow_l_min
2025-12-05T08:57:46,7.23,0.39,36.63,0.0
2025-12-05T08:57:48,7.14,0.29,31.41,0.0
2025-12-05T08:57:51,6.84,0.29,33.45,0.0
2025-12-05T08:57:53,7.33,0.29,30.54,0.0
2025-12-05T08:57:55,7.23,0.2,34.9,0.0
2025-12-05T08:57:57,7.23,0.0,27.99,0.0
2025-12-05T08:57:59,7.14,0.29,24.48,0.0
2025-12-05T08:58:02,7.04,0.29,28.87,0.0
2025-12-05T08:58:04,7.14,0.1,35.19,0.0
2025-12-05T08:58:06,7.33,0.39,31.41,0.0
2025-12-05T08:58:08,7.14,0.1,30.73,0.0
2025-12-05T08:58:11,7.23,0.2,37.5,0.0
2025-12-05T08:58:13,7.23,0.29,28.87,0.0
2025-12-05T08:58:15,7.14,0.49,37.31,0.0
2025-12-05T08:58:17,7.33,0.29,34.61,0.0
2025-12-05T08:58:19,7.23,0.2,26.5,0.0
2025-12-05T08:58:22,7.43,0.2,29.07,0.0
2025-12-05T08:58:24,7.23,0.29,30.44,0.0
2025-12-05T08:58:26,7.23,0.29,35.47,0.0
2025-12-05T08:58:28,7.33,0.1,46.78,0.0
2025-12-05T08:58:31,7.53,0.39,-2.59,0.0
2025-12-05T08:58:33,6.16,0.29,31.9,0.0
2025-12-05T08:58:35,5.96,0.29,41.88,0.0
2025-12-05T08:58:37,4.69,0.39,10.86,0.0
2025-12-05T08:58:39,4.5,0.29,35.19,0.0
2025-12-05T08:58:42,4.59,0.29,42.08,0.0
2025-12-05T08:58:44,4.59,0.29,34.41,0.0
2025-12-05T08:58:46,4.59,0.29,37.21,0.0
2025-12-05T08:58:48,4.5,0.49,31.51,0.0
2025-12-05T08:58:50,4.5,0.39,28.97,0.0
2025-12-05T08:58:53,4.5,0.29,31.9,0.0
2025-12-05T08:58:55,4.59,0.39,36.63,0.0
2025-12-05T08:58:57,4.59,0.39,32.48,0.0
2025-12-05T08:58:59,4.69,0.29,32.19,0.0
2025-12-05T08:59:02,4.5,0.2,29.76,0.0
2025-12-05T08:59:04,4.59,0.29,42.77,0.0
2025-12-05T08:59:06,4.5,0.2,25.8,0.0
2025-12-05T08:59:08,4.59,0.29,36.44,0.0
2025-12-05T08:59:10,4.5,0.29,71.6,0.0
2025-12-05T08:59:13,4.59,0.1,31.8,0.0
2025-12-05T08:59:15,4.69,0.39,29.27,0.0
2025-12-05T08:59:17,4.59,0.39,28.48,0.0
2025-12-05T08:59:19,4.69,0.39,36.63,0.0
2025-12-05T08:59:22,4.4,0.29,35.67,0.0
2025-12-05T08:59:24,4.69,0.2,30.34,0.0
2025-12-05T08:59:26,4.59,0.29,30.93,0.0
2025-12-05T08:59:28,4.59,0.29,31.02,0.0
2025-12-05T08:59:30,4.59,0.39,33.83,0.0
2025-12-05T08:59:33,4.4,0.39,42.08,0.0
2025-12-05T08:59:35,4.69,0.29,28.48,0.0
2025-12-05T08:59:37,4.59,0.29,30.15,0.0
2025-12-05T08:59:39,4.4,0.29,30.64,0.0
2025-12-05T08:59:42,4.59,0.29,32.87,0.0
2025-12-05T08:59:44,4.4,0.2,30.34,0.0
2025-12-05T08:59:46,4.69,0.39,34.12,0.0
2025-12-05T08:59:48,4.5,0.29,23.87,0.0
2025-12-05T08:59:50,4.69,0.39,37.7,0.0
2025-12-05T08:59:53,4.5,0.29,38.47,0.0
2025-12-05T08:59:55,4.69,0.29,34.9,0.0
2025-12-05T08:59:57,4.59,0.39,32.19,0.0
2025-12-05T08:59:59,4.59,0.29,32.38,0.0
2025-12-05T09:00:02,4.59,0.29,34.51,0.0
2025-12-05T09:00:04,4.59,0.2,25.6,0.0
2025-12-05T09:00:06,4.69,0.29,31.12,0.0
2025-12-05T09:00:08,4.59,0.29,34.51,0.0
2025-12-05T09:00:10,4.5,0.39,31.7,0.0
2025-12-05T09:00:13,4.59,0.39,32.29,0.0
2025-12-05T09:00:15,4.5,0.39,31.61,0.0
2025-12-05T09:00:17,4.79,0.29,32.96,0.0
2025-12-05T09:00:19,4.3,0.2,34.41,0.0
2025-12-05T09:00:22,4.69,0.2,29.46,0.0
2025-12-05T09:00:24,4.4,0.39,31.22,0.0
2025-12-05T09:00:26,4.5,0.29,33.83,0.0
2025-12-05T09:00:28,4.5,0.29,34.99,0.0
2025-12-05T09:00:30,4.59,0.29,31.7,0.0
2025-12-05T09:00:33,4.4,0.29,30.54,0.0
2025-12-05T09:00:35,4.69,0.29,33.25,0.0
2025-12-05T09:00:37,4.4,0.29,33.83,0.0
2025-12-05T09:00:39,4.59,0.2,32.0,0.0
2025-12-05T09:00:42,4.4,0.29,30.15,0.0
2025-12-05T09:00:44,4.5,0.29,32.58,0.0
2025-12-05T09:00:46,4.4,0.39,34.12,0.0
2025-12-05T09:00:48,4.69,0.2,29.37,0.0
2025-12-05T09:00:50,4.3,0.39,31.12,0.0
2025-12-05T09:00:53,4.59,0.29,32.96,0.0
2025-12-05T09:00:55,4.4,0.39,34.99,0.0
2025-12-05T09:00:57,4.69,0.29,33.83,0.0
2025-12-05T09:00:59,4.4,0.29,30.83,0.0
2025-12-05T09:01:02,4.69,0.29,28.78,0.0
2025-12-05T09:01:04,4.4,0.29,33.83,0.0
2025-12-05T09:01:06,4.4,0.2,31.12,0.0
2025-12-05T09:01:08,4.59,0.29,31.7,0.0
