timestamp,ambient_percent,uv_percent,temp_c,flow_l_min
2025-11-29T14:15:15,11.05,0.59,25.19,0.0
2025-11-29T14:15:17,8.8,0.59,25.4,0.0
2025-11-29T14:15:19,6.55,0.49,25.4,0.0
2025-11-29T14:15:21,12.51,0.49,25.29,0.0
2025-11-29T14:15:23,5.47,0.49,25.09,0.0
2025-11-29T14:15:26,10.56,0.49,25.19,0.0
2025-11-29T14:15:28,11.05,0.59,25.09,0.0
2025-11-29T14:15:30,5.67,0.59,25.19,0.0
2025-11-29T14:15:32,13.1,0.59,25.19,0.0
2025-11-29T14:15:35,7.14,0.49,25.09,0.0
2025-11-29T14:15:37,8.7,0.49,24.99,0.0
2025-11-29T14:15:39,12.22,0.59,24.89,0.0
2025-11-29T14:15:41,5.28,0.59,24.99,0.0
2025-11-29T14:15:43,12.32,0.59,24.99,0.0
2025-11-29T14:15:46,9.29,0.59,24.89,0.0
2025-11-29T14:15:48,6.74,0.49,24.89,0.0
2025-11-29T14:15:50,13.29,0.59,24.89,0.0
2025-11-29T14:15:52,5.96,0.49,24.89,0.0
2025-11-29T14:15:55,10.36,0.49,24.99,0.0
2025-11-29T14:15:57,11.63,0.59,24.99,0.0
2025-11-29T14:15:59,5.38,0.49,25.09,0.0
2025-11-29T14:16:01,12.9,0.59,25.09,0.0
2025-11-29T14:16:03,7.62,0.59,24.99,0.0
2025-11-29T14:16:06,7.92,0.49,25.09,0.0
2025-11-29T14:16:08,11.63,0.59,25.09,0.0
2025-11-29T14:16:10,5.57,0.59,25.19,0.0
2025-11-29T14:16:12,12.32,0.29,25.09,0.0
2025-11-29T14:16:15,8.8,0.59,24.99,0.0
2025-11-29T14:16:17,6.06,0.49,24.99,0.0
2025-11-29T14:16:19,12.9,0.59,24.89,0.0
2025-11-29T14:16:21,7.14,0.59,24.89,0.0
2025-11-29T14:16:23,8.02,0.59,24.99,0.0
2025-11-29T14:16:26,13.0,0.49,25.09,0.0
2025-11-29T14:16:28,6.65,0.59,25.09,0.0
2025-11-29T14:16:30,8.5,0.59,25.09,0.0
2025-11-29T14:16:32,12.9,0.49,24.99,0.0
2025-11-29T14:16:35,5.87,0.59,24.89,0.0
2025-11-29T14:16:37,9.29,0.49,24.89,0.0
2025-11-29T14:16:39,12.22,0.59,24.99,0.0
2025-11-29T14:16:41,5.28,0.49,24.69,0.0
2025-11-29T14:16:43,9.87,0.49,24.89,0.0
2025-11-29T14:16:46,12.51,0.59,24.89,0.0
2025-11-29T14:16:48,5.96,0.68,24.79,0.0
2025-11-29T14:16:50,8.11,0.59,24.89,0.0
2025-11-29T14:16:52,13.0,0.59,24.89,0.0
2025-11-29T14:16:55,6.94,0.49,24.79,0.0
2025-11-29T14:16:57,7.33,0.49,24.79,0.0
2025-11-29T14:16:59,13.0,0.59,24.79,0.0
2025-11-29T14:17:01,6.26,0.59,24.79,0.0
2025-11-29T14:17:03,10.56,0.59,24.89,0.0
2025-11-29T14:17:06,11.24,0.59,24.79,0.0
2025-11-29T14:17:08,5.38,0.59,24.79,0.0
2025-11-29T14:17:10,13.1,0.49,24.79,0.0
2025-11-29T14:17:12,7.92,0.49,24.79,0.0
2025-11-29T14:17:14,8.5,0.59,24.89,0.0
2025-11-29T14:17:17,13.0,0.49,24.69,0.0
2025-11-29T14:17:19,5.38,0.49,24.79,0.0
2025-11-29T14:17:21,12.71,0.59,24.79,0.0
2025-11-29T14:17:23,9.87,0.59,24.79,0.0
2025-11-29T14:17:26,5.67,0.49,24.59,0.0
2025-11-29T14:17:28,12.32,0.49,24.69,0.0
2025-11-29T14:17:30,8.99,0.49,24.59,0.0
2025-11-29T14:17:32,5.47,0.49,24.69,0.0
2025-11-29T14:17:34,12.12,0.59,24.59,0.0
2025-11-29T14:17:37,9.87,0.49,24.69,0.0
2025-11-29T14:17:39,5.87,0.49,24.69,0.0
2025-11-29T14:17:41,12.51,0.59,24.79,0.0
2025-11-29T14:17:43,7.92,0.49,24.69,0.0
2025-11-29T14:17:46,7.14,0.59,24.69,0.0
2025-11-29T14:17:48,13.1,0.49,24.69,0.0
2025-11-29T14:17:50,6.06,0.49,24.69,0.0
2025-11-29T14:17:52,9.48,0.49,24.69,0.0
2025-11-29T14:17:54,13.29,0.49,24.69,0.0
2025-11-29T14:17:57,5.47,0.49,24.59,0.0
2025-11-29T14:17:59,10.17,0.49,24.69,0.0
2025-11-29T14:18:01,12.51,0.49,24.69,0.0
2025-11-29T14:18:03,5.38,0.49,24.69,0.0
2025-11-29T14:18:06,11.24,0.49,24.69,0.0
2025-11-29T14:18:08,11.34,0.59,24.69,0.0
2025-11-29T14:18:10,5.38,0.59,24.59,0.0
2025-11-29T14:18:12,12.02,0.59,24.69,0.0
2025-11-29T14:18:14,10.75,0.59,24.69,0.0
2025-11-29T14:18:17,5.67,0.49,24.69,0.0
2025-11-29T14:18:19,12.9,0.49,24.69,0.0
2025-11-29T14:18:21,8.6,0.49,24.59,0.0
2025-11-29T14:18:23,9.29,0.49,24.59,0.0
2025-11-29T14:18:26,11.44,0.49,24.48,0.0
2025-11-29T14:18:28,6.45,0.49,24.59,0.0
2025-11-29T14:18:30,13.49,0.49,24.69,0.0
2025-11-29T14:18:32,5.77,0.59,24.79,0.0
2025-11-29T14:18:34,11.73,0.49,24.99,0.0
2025-11-29T14:18:37,7.23,0.59,24.99,0.0
2025-11-29T14:18:39,9.97,0.49,24.99,0.0
2025-11-29T14:18:41,9.97,0.49,24.99,0.0
2025-11-29T14:18:43,8.8,0.59,24.89,0.0
2025-11-29T14:18:45,10.36,0.49,24.89,0.0
2025-11-29T14:18:48,8.02,0.59,25.09,0.0
2025-11-29T14:18:50,12.02,0.49,24.79,0.0
2025-11-29T14:18:52,5.67,0.49,24.89,0.0
2025-11-29T14:18:54,13.49,0.59,24.79,0.0
2025-11-29T14:18:57,5.96,0.49,24.79,0.0
2025-11-29T14:18:59,11.44,0.49,24.79,0.0
2025-11-29T14:19:01,10.36,0.59,24.69,0.0
2025-11-29T14:19:03,5.96,0.49,24.69,0.0
2025-11-29T14:19:05,13.29,0.49,24.69,0.0
2025-11-29T14:19:08,7.14,0.59,24.79,0.0
2025-11-29T14:19:10,10.75,0.49,24.79,0.0
2025-11-29T14:19:12,11.53,0.59,24.79,0.0
2025-11-29T14:19:14,5.28,0.59,24.59,0.0
2025-11-29T14:19:17,12.32,0.59,24.79,0.0
2025-11-29T14:19:19,9.58,0.49,24.69,0.0
2025-11-29T14:19:21,6.55,0.49,24.79,0.0
2025-11-29T14:19:23,13.49,0.49,24.79,0.0
2025-11-29T14:19:25,7.33,0.49,24.79,0.0
2025-11-29T14:19:28,7.72,0.59,24.79,0.0
2025-11-29T14:19:30,13.49,0.59,24.69,0.0
2025-11-29T14:19:32,7.14,0.59,24.79,0.0
2025-11-29T14:19:34,7.82,0.49,24.79,0.0
2025-11-29T14:19:36,13.49,0.59,24.79,0.0
2025-11-29T14:19:39,6.65,0.49,24.79,0.0
2025-11-29T14:19:41,8.9,0.59,24.79,0.0
2025-11-29T14:19:43,13.49,0.59,24.79,0.0
2025-11-29T14:19:45,6.45,0.59,24.69,0.0
2025-11-29T14:19:48,8.31,0.49,24.79,0.0
2025-11-29T14:19:50,13.49,0.49,24.79,0.0
2025-11-29T14:19:52,7.04,0.49,24.79,0.0
2025-11-29T14:19:54,9.38,0.59,24.79,0.0
2025-11-29T14:19:56,13.0,0.49,24.69,0.0
2025-11-29T14:19:59,5.38,0.49,24.69,0.0
2025-11-29T14:20:01,12.12,0.59,24.69,0.0
2025-11-29T14:20:03,10.65,0.49,24.79,0.0
2025-11-29T14:20:05,5.38,0.49,24.69,0.0
2025-11-29T14:20:08,12.32,0.59,24.79,0.0
2025-11-29T14:20:10,9.97,0.49,24.69,0.0
2025-11-29T14:20:12,5.87,0.49,24.79,0.0
2025-11-29T14:20:14,12.81,0.49,24.79,0.0
2025-11-29T14:20:16,8.7,0.49,24.69,0.0
2025-11-29T14:20:19,7.43,0.49,24.79,0.0
2025-11-29T14:20:21,13.39,0.49,24.79,0.0
2025-11-29T14:20:23,5.77,0.49,24.79,0.0
2025-11-29T14:20:25,11.14,0.49,24.79,0.0
2025-11-29T14:20:28,9.58,0.49,24.79,0.0
2025-11-29T14:20:30,6.55,0.49,24.79,0.0
2025-11-29T14:20:32,13.49,0.49,24.79,0.0
2025-11-29T14:20:34,5.96,0.49,24.79,0.0
2025-11-29T14:20:36,10.85,0.49,24.69,0.0
2025-11-29T14:20:39,10.75,0.49,24.79,0.0
2025-11-29T14:20:41,5.57,0.49,24.69,0.0
2025-11-29T14:20:43,12.32,0.59,24.69,0.0
2025-11-29T14:20:45,11.63,0.49,24.69,0.0
2025-11-29T14:20:48,5.28,0.59,24.69,0.0
2025-11-29T14:20:50,12.81,0.49,24.69,0.0
2025-11-29T14:20:52,8.9,0.49,24.69,0.0
2025-11-29T14:20:54,6.84,0.59,24.79,0.0
2025-11-29T14:20:56,13.29,0.49,24.69,0.0
2025-11-29T14:20:59,5.96,0.49,24.48,0.0
2025-11-29T14:21:01,8.11,0.39,24.48,0.0
2025-11-29T14:21:03,13.0,0.59,24.59,0.0
2025-11-29T14:21:05,6.16,0.49,24.48,0.0
2025-11-29T14:21:08,10.85,0.49,24.59,0.0
2025-11-29T14:21:10,12.41,0.49,24.38,0.0
2025-11-29T14:21:12,5.96,0.49,24.38,0.0
2025-11-29T14:21:14,7.62,0.59,24.59,0.0
2025-11-29T14:21:16,12.9,0.49,24.59,0.0
2025-11-29T14:21:19,10.36,0.49,24.59,0.0
2025-11-29T14:21:21,5.67,0.49,24.59,0.0
2025-11-29T14:21:23,7.43,0.49,24.59,0.0
2025-11-29T14:21:25,12.32,0.59,24.48,0.0
2025-11-29T14:21:27,12.41,0.59,24.69,0.0
2025-11-29T14:21:30,6.16,0.59,24.59,0.0
2025-11-29T14:21:32,6.45,0.59,24.59,0.0
2025-11-29T14:21:34,11.34,0.49,24.69,0.0
2025-11-29T14:21:36,13.39,0.49,24.59,0.0
2025-11-29T19:08:46,9.09,0.39,23.57,0.0
2025-11-29T19:08:46,11.63,0.29,23.36,0.0
2025-11-29T19:08:48,16.32,0.2,23.46,0.0
2025-11-29T19:08:50,7.43,0.39,23.57,0.0
2025-11-29T19:08:52,14.47,0.29,23.98,0.0
2025-11-29T19:08:54,17.89,0.39,23.46,0.0
2025-11-29T19:08:56,7.43,0.29,23.57,0.0
2025-11-29T19:08:59,15.15,0.29,23.46,0.0
2025-11-29T19:09:01,15.54,0.49,23.57,0.0
2025-11-29T19:09:03,7.62,0.29,23.57,0.0
2025-11-29T19:09:05,16.52,0.29,23.77,0.0
2025-11-29T19:09:08,11.83,0.29,23.57,0.0
2025-11-29T19:09:10,8.6,0.39,23.46,0.0
2025-11-29T19:09:12,18.18,0.39,23.77,0.0
2025-11-29T19:09:14,14.47,0.29,23.67,0.0
2025-11-29T19:09:16,7.04,0.39,23.77,0.0
2025-11-29T19:09:19,14.08,0.39,23.77,0.0
2025-11-29T19:09:21,17.89,0.29,23.98,0.0
2025-11-29T19:09:23,8.21,0.29,23.57,0.0
2025-11-29T19:09:25,12.51,0.29,23.77,0.0
2025-11-29T19:09:28,18.87,0.39,23.77,0.0
2025-11-29T19:09:59,7.82,0.39,23.57,0.0
2025-11-29T19:09:59,15.25,0.29,23.46,0.0
2025-11-29T19:09:59,12.51,0.29,23.57,0.0
2025-11-29T19:10:01,13.98,0.29,23.57,0.0
2025-11-29T19:10:03,10.46,0.29,23.77,0.0
2025-11-29T19:10:05,15.35,0.29,23.77,0.0
2025-11-29T19:10:08,9.29,0.39,23.57,0.0
2025-11-29T19:10:10,16.91,0.29,23.57,0.0
2025-11-29T19:10:12,8.99,0.29,23.46,0.0
2025-11-29T19:10:14,16.62,0.29,23.67,0.0
2025-11-29T19:10:16,10.26,0.39,23.57,0.0
2025-11-29T19:10:19,15.15,0.39,23.57,0.0
2025-11-29T19:10:21,14.37,0.29,23.57,0.0
2025-11-29T19:10:23,11.63,0.29,23.57,0.0
2025-11-29T19:10:25,15.93,0.29,23.57,0.0
2025-11-29T19:10:28,8.9,0.29,23.36,0.0
2025-11-29T19:10:30,16.62,0.39,23.57,0.0
2025-11-29T19:10:32,8.21,0.29,23.57,0.0
2025-11-29T19:10:34,18.87,0.39,23.46,0.0
2025-11-29T19:10:36,7.33,0.29,23.77,0.0
2025-11-29T19:10:39,17.11,0.1,23.57,0.0
2025-11-29T19:10:41,8.5,0.29,23.57,0.0
2025-11-29T19:10:43,14.76,0.39,23.57,0.0
2025-11-29T19:10:45,15.84,0.49,23.46,0.0
2025-11-29T19:10:48,8.99,0.39,23.36,0.0
2025-11-29T19:10:50,18.67,0.39,23.57,0.0
2025-11-29T19:10:52,8.99,0.29,23.77,0.0
2025-11-29T19:10:54,16.52,0.29,23.46,0.0
2025-11-29T19:10:56,12.9,0.29,23.46,0.0
2025-11-29T19:10:59,9.09,0.29,23.46,0.0
2025-11-29T19:11:01,18.57,0.39,23.57,0.0
2025-11-29T19:11:03,7.43,0.29,23.57,0.0
2025-11-29T19:11:05,16.52,0.29,23.57,0.0
2025-11-29T19:11:07,13.29,0.29,23.67,0.0
2025-11-29T19:11:10,8.7,0.29,23.67,0.0
2025-11-29T19:11:12,18.87,0.29,23.77,0.0
2025-11-29T19:11:14,9.48,0.29,23.57,0.0
2025-11-29T19:11:16,12.9,0.29,23.57,0.0
2025-11-29T19:11:19,18.18,0.39,23.57,0.0
2025-11-29T19:11:21,7.43,0.29,23.57,0.0
2025-11-29T19:11:23,16.91,0.39,23.57,0.0
2025-11-29T19:11:25,12.22,0.39,23.57,0.0
2025-11-29T19:11:27,8.7,0.49,24.18,0.0
2025-11-29T19:11:30,17.5,0.29,23.67,0.0
2025-11-29T19:11:32,14.86,0.29,23.36,0.0
2025-11-29T19:11:34,5.47,0.29,23.36,0.0
2025-11-29T19:11:36,3.23,0.39,23.46,0.0
2025-11-29T19:11:39,2.05,0.29,23.67,0.0
2025-11-29T19:11:41,7.62,0.39,23.67,0.0
2025-11-29T19:11:43,14.96,0.29,23.46,0.0
2025-11-29T19:11:45,18.67,0.29,23.46,0.0
2025-11-29T19:11:47,8.99,0.29,23.57,0.0
2025-11-29T19:11:50,14.96,0.29,23.57,0.0
2025-11-29T19:11:52,16.91,0.39,23.57,0.0
2025-11-29T19:11:54,7.43,0.39,23.57,0.0
2025-11-29T19:11:56,16.72,0.49,23.57,0.0
2025-11-29T19:11:59,16.32,0.39,23.46,0.0
2025-11-29T19:12:01,7.53,0.39,23.57,0.0
2025-11-29T19:12:03,18.18,0.39,23.57,0.0
2025-11-29T19:12:05,11.63,0.29,23.46,0.0
2025-11-29T19:12:07,11.63,0.39,23.46,0.0
2025-11-29T19:12:10,19.35,0.39,23.36,0.0
2025-11-29T19:12:12,7.53,0.39,23.26,0.0
2025-11-29T19:12:14,18.28,0.29,22.84,0.0
2025-11-29T19:12:16,11.73,0.39,23.77,0.0
2025-11-29T19:12:19,11.83,0.39,23.57,0.0
2025-11-29T19:12:21,17.6,0.29,23.77,0.0
2025-11-29T19:12:23,7.53,0.39,23.57,0.0
2025-11-29T19:12:25,19.26,0.29,23.57,0.0
2025-11-29T19:12:27,9.38,0.2,23.57,0.0
2025-11-29T19:12:30,13.59,0.39,23.57,0.0
2025-11-29T19:12:32,18.87,0.2,23.46,0.0
2025-11-29T19:12:34,7.53,0.39,23.46,0.0
2025-11-29T19:12:36,18.57,0.49,24.18,0.0
2025-11-29T19:12:38,12.32,0.29,23.67,0.0
2025-11-29T19:12:41,13.49,0.39,23.46,0.0
2025-11-29T19:12:43,17.6,0.29,23.36,0.0
2025-11-29T19:12:45,7.43,0.39,23.57,0.0
2025-11-29T19:12:47,17.79,0.39,23.57,0.0
2025-11-29T19:12:50,11.93,0.39,23.57,0.0
2025-11-29T19:12:52,13.59,0.29,23.57,0.0
2025-11-29T19:12:54,16.03,0.39,23.36,0.0
2025-11-29T19:12:56,9.38,0.39,23.46,0.0
2025-11-29T19:12:58,19.26,0.2,23.46,0.0
2025-11-29T19:13:01,7.43,0.29,23.46,0.0
2025-11-29T19:13:03,18.48,0.39,23.57,0.0
2025-11-29T19:13:05,9.19,0.29,23.57,0.0
2025-11-29T19:13:07,15.54,0.29,23.46,0.0
2025-11-29T19:13:10,15.54,0.29,23.57,0.0
2025-11-29T19:13:12,8.7,0.39,23.46,0.0
2025-11-29T19:13:14,19.35,0.29,23.57,0.0
2025-11-29T19:13:16,8.41,0.29,23.46,0.0
2025-11-29T19:13:18,15.54,0.29,23.57,0.0
2025-11-29T19:13:21,16.23,0.29,23.57,0.0
2025-11-29T19:13:23,8.31,0.29,23.57,0.0
2025-11-29T19:13:25,19.26,0.29,23.57,0.0
2025-11-29T19:13:27,7.43,0.29,23.67,0.0
2025-11-29T19:13:30,17.6,0.29,23.57,0.0
2025-11-29T19:13:32,9.97,0.39,23.26,0.0
2025-11-29T19:13:34,15.93,0.29,23.57,0.0
2025-11-29T19:13:36,12.51,0.29,23.46,0.0
2025-11-29T19:13:38,10.17,0.29,23.57,0.0
2025-11-29T19:13:41,17.69,0.39,23.67,0.0
2025-11-29T19:13:43,7.14,0.29,23.57,0.0
2025-11-29T19:13:45,16.42,0.39,23.57,0.0
2025-11-29T19:13:47,11.05,0.29,23.57,0.0
2025-11-29T19:13:50,12.22,0.39,23.57,0.0
2025-11-29T19:13:52,16.72,0.29,23.67,0.0
2025-11-29T19:14:52,18.57,0.29,23.57,0.0
2025-11-29T19:14:52,10.07,0.39,23.57,0.0
2025-11-29T19:14:54,10.36,0.39,23.57,0.0
2025-11-29T19:14:56,18.18,0.29,23.57,0.0
2025-11-29T19:14:58,12.12,0.39,23.57,0.0
2025-11-29T19:15:01,8.02,0.39,23.57,0.0
2025-11-29T19:15:03,16.81,0.29,23.36,0.0
2025-11-29T19:15:05,15.05,0.29,23.46,0.0
2025-11-29T19:15:07,7.14,0.49,23.46,0.0
2025-11-29T19:15:09,13.59,0.29,23.46,0.0
2025-11-29T19:15:12,18.18,0.39,23.77,0.0
2025-11-29T19:15:14,9.78,0.29,23.46,0.0
2025-11-29T19:15:16,9.68,0.39,23.57,0.0
2025-11-29T19:15:18,17.99,0.39,23.57,0.0
2025-11-29T19:15:21,15.15,0.39,23.36,0.0
2025-11-29T19:15:23,6.94,0.29,23.46,0.0
2025-11-29T19:15:25,12.71,0.29,23.46,0.0
2025-11-29T19:15:27,16.52,0.39,23.46,0.0
2025-11-29T19:15:29,10.85,0.29,23.36,0.0
2025-11-29T19:15:32,6.84,0.29,23.46,0.0
2025-11-29T19:15:34,16.52,0.39,23.26,0.0
2025-11-29T19:15:36,16.23,0.39,23.57,0.0
2025-11-29T19:15:38,6.84,0.39,23.46,0.0
2025-11-29T19:15:41,10.65,0.39,23.57,0.0
2025-11-29T19:15:43,17.69,0.29,23.57,0.0
2025-11-29T19:15:45,9.87,0.29,23.77,0.0
2025-11-29T19:15:47,8.02,0.39,23.57,0.0
2025-11-29T19:15:49,15.44,0.39,23.57,0.0
2025-11-29T19:15:52,16.81,0.39,23.57,0.0
2025-11-29T19:15:54,7.53,0.39,23.67,0.0
2025-11-29T19:15:56,11.34,0.29,23.67,0.0
2025-11-29T19:15:58,17.69,0.39,23.67,0.0
2025-11-29T19:16:01,11.93,0.29,23.67,0.0
2025-11-29T19:16:03,8.9,0.39,23.77,0.0
2025-11-29T19:16:05,17.5,0.29,23.67,0.0
2025-11-29T19:16:07,12.41,0.29,23.67,0.0
2025-11-29T19:16:09,7.23,0.29,23.46,0.0
2025-11-29T19:16:12,15.84,0.29,23.46,0.0
2025-11-29T19:16:14,14.96,0.39,23.57,0.0
2025-11-29T19:16:16,6.84,0.39,23.46,0.0
