timestamp,ambient_percent,uv_percent,temp_c,flow_l_min
2025-12-14T12:31:30,4.99,0.29,18.05,0.0
2025-12-14T12:31:33,4.79,0.39,18.16,0.0
2025-12-14T12:31:35,4.99,0.29,18.05,0.0
2025-12-14T12:31:37,4.5,0.2,18.16,0.0
2025-12-14T12:31:39,4.59,0.39,17.94,0.0
2025-12-14T12:31:42,4.69,0.29,17.94,0.0
2025-12-14T12:31:44,4.5,0.29,18.05,0.0
2025-12-14T12:31:46,4.59,0.1,18.05,0.0
2025-12-14T12:31:48,4.59,0.39,18.05,0.0
2025-12-14T12:31:50,4.59,0.2,18.16,0.0
2025-12-14T12:31:53,5.08,0.29,18.05,0.0
2025-12-14T12:31:55,4.79,0.29,18.27,0.0
2025-12-14T12:31:57,4.69,0.2,18.16,0.0
2025-12-14T12:31:59,4.79,0.29,18.05,0.0
2025-12-14T12:32:01,3.91,0.2,17.82,0.0
2025-12-14T12:32:04,4.99,0.29,18.05,0.0
2025-12-14T12:32:06,4.79,0.29,17.94,0.0
2025-12-14T12:32:08,4.59,0.1,17.94,0.0
2025-12-14T12:32:10,4.69,0.29,17.94,0.0
2025-12-14T12:32:13,4.4,0.29,18.05,0.0
2025-12-14T12:32:15,4.79,0.2,17.94,0.0
2025-12-14T12:32:17,4.5,0.2,18.05,0.0
2025-12-14T12:32:19,4.69,0.2,18.05,0.0
2025-12-14T12:32:21,4.59,0.39,18.16,0.0
2025-12-14T12:32:24,4.5,0.29,18.16,0.0
2025-12-14T12:32:26,4.79,0.29,18.05,0.0
2025-12-14T12:32:28,4.5,0.49,18.05,0.0
2025-12-14T12:32:30,4.89,0.29,18.05,0.0
2025-12-14T12:32:33,4.59,0.2,18.05,0.0
2025-12-14T12:32:35,4.89,0.29,18.05,0.0
2025-12-14T12:32:37,4.59,0.29,17.94,0.0
2025-12-14T12:32:39,4.89,0.2,17.94,0.0
2025-12-14T12:32:41,4.69,0.29,18.05,0.0
2025-12-14T12:32:44,4.79,0.39,18.05,0.0
2025-12-14T12:32:46,4.59,0.29,18.6,0.0
2025-12-14T12:33:22,4.5,0.29,18.05,0.0
2025-12-14T12:33:22,4.69,0.29,18.05,0.0
2025-12-14T12:33:24,4.3,0.29,17.94,0.0
2025-12-14T12:33:26,4.2,0.29,18.05,0.0
2025-12-14T12:33:28,4.3,0.39,18.05,0.0
2025-12-14T12:33:30,4.79,0.29,18.16,0.0
2025-12-14T12:33:33,4.4,0.29,18.05,0.0
2025-12-14T12:33:35,4.79,0.29,18.05,0.0
2025-12-14T12:33:37,4.3,0.29,18.16,0.0
2025-12-14T12:33:39,4.01,0.49,18.05,0.0
2025-12-14T12:33:41,4.59,0.29,18.05,0.0
2025-12-14T12:33:44,4.89,0.29,18.05,0.0
2025-12-14T12:33:46,4.4,0.29,17.94,0.0
2025-12-14T12:33:48,4.99,0.2,18.05,0.0
2025-12-14T12:33:50,4.69,0.29,17.94,0.0
2025-12-14T12:33:53,4.89,0.29,17.94,0.0
2025-12-14T12:33:55,4.69,0.39,17.94,0.0
2025-12-14T12:33:57,4.89,0.39,17.82,0.0
2025-12-14T12:33:59,4.69,0.39,17.82,0.0
2025-12-14T12:34:01,4.89,0.29,17.94,0.0
2025-12-14T12:34:04,4.59,0.29,17.94,0.0
2025-12-14T12:34:06,4.89,0.2,18.05,0.0
2025-12-14T12:34:08,4.69,0.29,18.05,0.0
2025-12-14T12:34:10,4.4,0.2,17.94,0.0
2025-12-14T12:34:13,4.69,0.29,17.94,0.0
2025-12-14T12:34:15,4.89,0.29,17.94,0.0
2025-12-14T12:34:17,5.18,0.2,18.05,0.0
2025-12-14T12:34:19,4.79,0.0,17.82,0.0
2025-12-14T12:34:21,4.69,0.39,18.05,0.0
2025-12-14T12:34:24,4.69,0.29,18.16,0.0
2025-12-14T12:34:26,4.69,0.29,18.16,0.0
2025-12-14T12:34:28,4.3,0.29,18.16,0.0
2025-12-14T12:34:30,4.4,0.1,17.94,0.0
2025-12-14T12:34:33,4.69,0.29,18.05,0.0
2025-12-14T12:34:35,4.79,0.29,17.94,0.0
2025-12-14T12:34:37,4.59,0.2,17.94,0.0
2025-12-14T12:34:39,4.79,0.29,18.05,0.0
2025-12-14T12:34:41,4.5,0.98,17.94,0.0
2025-12-14T12:34:44,4.79,0.0,17.94,0.0
2025-12-14T12:34:46,4.59,0.29,17.82,0.0
2025-12-14T12:34:48,4.89,0.29,17.94,0.0
2025-12-14T12:34:50,5.08,0.39,18.05,0.0
2025-12-14T12:34:53,4.79,0.2,17.94,0.0
2025-12-14T12:34:55,4.5,0.29,17.94,0.0
2025-12-14T12:34:57,4.79,0.29,17.94,0.0
2025-12-14T12:34:59,4.4,0.2,17.82,0.0
2025-12-14T12:35:01,4.79,0.29,17.94,0.0
2025-12-14T12:35:04,4.59,0.29,17.94,0.0
2025-12-14T12:35:06,4.79,0.2,17.94,0.0
2025-12-14T12:35:08,4.59,0.29,18.05,0.0
2025-12-14T12:35:10,4.69,0.29,17.94,0.0
2025-12-14T12:35:12,4.4,0.39,17.71,0.0
2025-12-14T12:35:15,4.59,0.29,18.05,0.0
2025-12-14T12:35:17,4.79,0.39,17.94,0.0
2025-12-14T12:35:19,4.59,0.39,18.05,0.0
2025-12-14T12:35:21,4.79,0.29,17.27,0.0
2025-12-14T12:35:24,4.59,0.29,17.94,0.0
2025-12-14T12:35:26,4.89,0.29,18.05,0.0
2025-12-14T12:35:28,4.4,0.2,17.94,0.0
2025-12-14T12:35:30,4.79,0.2,17.94,0.0
2025-12-14T12:35:32,4.5,0.2,17.94,0.0
2025-12-14T12:35:35,4.89,0.29,17.94,0.0
2025-12-14T12:35:37,4.59,0.0,18.27,0.0
2025-12-14T12:35:39,4.79,0.29,18.16,0.0
2025-12-14T12:35:41,4.5,0.39,18.05,0.0
2025-12-14T12:35:44,4.79,0.2,17.94,0.0
2025-12-14T12:35:46,4.5,0.39,17.94,0.0
2025-12-14T12:35:48,4.69,0.29,18.05,0.0
2025-12-14T12:35:50,4.79,0.29,18.16,0.0
2025-12-14T12:35:52,4.69,0.29,17.94,0.0
2025-12-14T12:35:55,4.5,0.49,17.94,0.0
2025-12-14T12:35:57,4.69,0.39,17.94,0.0
2025-12-14T12:35:59,4.4,0.29,17.94,0.0
2025-12-14T12:36:01,4.69,0.2,17.94,0.0
2025-12-14T12:36:04,4.59,0.29,17.94,0.0
2025-12-14T12:36:06,4.59,0.29,17.94,0.0
2025-12-14T12:36:08,4.69,0.29,17.94,0.0
2025-12-14T12:36:10,4.59,0.29,17.94,0.0
2025-12-14T12:36:12,4.79,0.29,17.82,0.0
2025-12-14T12:36:15,4.5,0.2,17.94,0.0
2025-12-14T12:36:17,4.79,0.29,17.94,0.0
2025-12-14T12:36:19,4.5,0.2,17.94,0.0
2025-12-14T12:36:21,4.79,0.39,18.05,0.0
2025-12-14T12:36:24,3.42,0.29,17.82,0.0
2025-12-14T12:36:26,4.79,0.29,17.82,0.0
2025-12-14T12:36:28,3.23,0.2,17.94,0.0
2025-12-14T12:36:30,4.79,0.29,17.71,0.0
2025-12-14T12:36:32,4.59,0.29,17.82,0.0
2025-12-14T12:36:35,4.79,0.1,18.16,0.0
2025-12-14T12:36:37,4.5,0.39,17.94,0.0
2025-12-14T12:36:39,4.69,0.2,17.82,0.0
2025-12-14T12:36:41,4.59,0.29,17.94,0.0
2025-12-14T12:36:44,4.69,0.2,17.82,0.0
2025-12-14T12:36:46,4.59,0.2,18.05,0.0
2025-12-14T12:36:48,4.59,0.29,17.94,0.0
2025-12-14T12:36:50,4.69,0.29,17.94,0.0
2025-12-14T12:36:52,4.69,0.29,17.94,0.0
2025-12-14T12:36:55,4.79,0.2,17.71,0.0
2025-12-14T12:36:57,4.59,0.39,17.82,0.0
2025-12-14T12:36:59,4.69,0.29,17.71,0.0
2025-12-14T12:37:01,4.5,0.0,17.94,0.0
2025-12-14T12:37:04,4.79,0.29,17.71,0.0
2025-12-14T12:37:06,4.59,0.29,18.7,0.0
2025-12-14T12:37:08,4.79,0.29,17.82,0.0
2025-12-14T12:37:10,4.5,0.29,17.82,0.0
2025-12-14T12:37:12,4.69,0.29,17.71,0.0
2025-12-14T12:37:15,4.59,0.29,17.71,0.0
2025-12-14T12:37:17,4.79,0.29,17.71,0.0
2025-12-14T12:37:19,4.79,0.29,17.82,0.0
2025-12-14T12:37:21,4.4,0.29,17.71,0.0
2025-12-14T12:37:23,4.79,0.29,17.71,0.0
2025-12-14T12:37:26,4.59,0.29,17.94,0.0
2025-12-14T12:37:28,4.59,0.29,17.6,0.0
2025-12-14T12:37:30,4.59,0.29,17.82,0.0
2025-12-14T12:37:32,4.79,0.39,17.71,0.0
2025-12-14T12:37:35,4.59,0.29,17.6,0.0
2025-12-14T12:37:37,4.59,0.29,17.6,0.0
2025-12-14T12:37:39,4.69,0.39,17.94,0.0
2025-12-14T12:37:41,4.79,0.29,17.71,0.0
2025-12-14T12:37:43,4.59,0.0,17.82,0.0
2025-12-14T12:37:46,4.89,0.29,17.71,0.0
2025-12-14T12:37:48,4.5,0.39,17.6,0.0
2025-12-14T12:37:50,4.79,0.2,17.71,0.0
2025-12-14T12:37:52,4.69,0.2,17.82,0.0
2025-12-14T12:37:55,4.69,0.29,17.6,0.0
2025-12-14T12:37:57,4.69,0.29,17.71,0.0
2025-12-14T12:37:59,4.79,0.2,17.82,0.0
2025-12-14T12:38:01,4.69,0.29,17.6,0.0
2025-12-14T12:38:03,4.69,0.29,17.71,0.0
2025-12-14T12:38:06,4.79,0.2,17.71,0.0
2025-12-14T12:38:08,4.5,0.29,17.82,0.0
2025-12-14T12:38:10,4.89,0.49,17.38,0.0
2025-12-14T12:38:12,4.59,0.2,17.71,0.0
2025-12-14T12:38:15,4.69,0.29,16.93,0.0
2025-12-14T12:38:17,4.69,0.29,17.71,0.0
2025-12-14T12:38:19,4.59,0.2,17.71,0.0
2025-12-14T12:38:21,4.69,0.29,17.6,0.0
2025-12-14T12:38:23,4.59,0.29,17.6,0.0
2025-12-14T12:38:26,4.79,0.0,17.71,0.0
2025-12-14T12:38:28,4.5,0.2,17.6,0.0
2025-12-14T12:38:30,5.18,0.39,17.6,0.0
2025-12-14T12:38:32,4.69,0.29,17.6,0.0
2025-12-14T12:38:34,4.5,0.49,17.49,0.0
2025-12-14T12:38:37,4.89,0.39,17.94,0.0
2025-12-14T12:38:39,4.59,0.78,17.27,0.0
2025-12-14T12:38:41,4.59,0.29,17.6,0.0
2025-12-14T12:38:43,4.69,0.29,17.71,0.0
2025-12-14T12:38:46,4.59,0.29,17.49,0.0
2025-12-14T12:38:48,4.69,0.29,17.38,0.0
2025-12-14T12:38:50,4.79,0.2,17.6,0.0
2025-12-14T12:38:52,4.5,0.29,17.49,0.0
2025-12-14T12:38:54,4.89,0.29,17.38,0.0
2025-12-14T12:38:57,4.69,0.29,17.49,0.0
2025-12-14T12:38:59,4.5,0.2,17.49,0.0
2025-12-14T12:39:01,4.79,0.0,17.38,0.0
2025-12-14T12:39:03,4.59,0.29,17.38,0.0
2025-12-14T12:39:06,4.59,0.29,17.49,0.0
2025-12-14T12:39:08,4.59,0.29,17.6,0.0
2025-12-14T12:39:10,4.4,0.98,17.49,0.0
2025-12-14T12:39:12,4.59,0.39,17.49,0.0
2025-12-14T12:39:14,4.59,0.29,17.49,0.0
2025-12-14T12:39:17,4.59,0.29,17.49,0.0
2025-12-14T12:39:19,4.69,0.39,16.02,0.0
2025-12-14T12:39:21,4.69,0.2,17.49,0.0
2025-12-14T12:39:23,4.69,0.0,17.38,0.0
2025-12-14T12:39:26,4.69,0.29,17.27,0.0
2025-12-14T12:39:28,4.69,0.29,17.49,0.0
2025-12-14T12:39:30,4.59,0.29,17.49,0.0
2025-12-14T12:39:32,4.3,0.29,17.49,0.0
2025-12-14T12:39:34,3.13,0.29,17.49,0.0
2025-12-14T12:39:37,4.3,0.39,17.38,0.0
2025-12-14T12:39:39,4.69,1.37,17.38,0.0
2025-12-14T12:39:41,4.59,0.2,17.27,0.0
2025-12-14T12:39:43,4.11,0.29,17.38,0.0
2025-12-14T12:39:46,4.3,0.29,17.49,0.0
2025-12-14T12:39:48,5.18,0.29,17.49,0.0
2025-12-14T12:39:50,4.89,0.2,20.32,0.0
2025-12-14T12:39:52,4.89,0.29,22.74,0.0
2025-12-14T12:39:54,4.69,0.29,23.46,0.0
2025-12-14T12:39:57,4.59,0.39,23.26,0.0
2025-12-14T12:39:59,4.5,0.29,23.67,0.0
2025-12-14T12:40:01,4.4,0.2,22.22,0.0
2025-12-14T12:40:03,4.2,0.29,20.86,0.0
2025-12-14T12:40:06,4.4,0.2,20.22,0.0
2025-12-14T12:40:08,4.3,0.29,19.47,0.0
2025-12-14T12:40:10,4.5,0.39,19.03,0.0
2025-12-14T12:40:12,4.3,0.29,18.81,0.0
2025-12-14T12:40:14,2.25,0.29,18.38,0.0
2025-12-14T12:40:17,3.23,0.2,18.38,0.0
2025-12-14T12:40:19,4.01,0.29,18.16,0.0
2025-12-14T12:40:21,3.42,0.1,17.94,0.0
2025-12-14T12:40:23,3.32,0.39,17.82,0.0
2025-12-14T12:40:26,1.56,0.29,17.94,0.0
2025-12-14T12:40:28,2.25,0.2,17.82,0.0
2025-12-14T12:40:30,2.64,0.2,17.71,0.0
2025-12-14T12:40:32,3.03,0.39,17.6,0.0
2025-12-14T12:40:34,2.83,0.0,17.82,0.0
2025-12-14T12:40:37,4.11,0.39,17.38,0.0
2025-12-14T12:40:39,3.91,0.98,17.71,0.0
2025-12-14T12:40:41,4.11,0.29,17.38,0.0
2025-12-14T12:40:43,4.01,0.39,17.6,0.0
2025-12-14T12:40:45,4.2,0.29,17.6,0.0
2025-12-14T12:40:48,4.01,0.1,17.6,0.0
2025-12-14T12:40:50,4.2,0.29,17.38,0.0
2025-12-14T12:40:52,4.11,0.29,17.71,0.0
2025-12-14T12:40:54,4.4,0.29,17.6,0.0
2025-12-14T12:40:57,3.32,0.2,17.6,0.0
2025-12-14T12:40:59,3.52,0.29,17.6,0.0
2025-12-14T12:41:01,3.62,0.29,17.6,0.0
2025-12-14T12:41:03,4.01,0.29,17.6,0.0
2025-12-14T12:41:05,4.3,0.29,17.49,0.0
2025-12-14T12:41:08,4.11,0.29,17.49,0.0
2025-12-14T12:41:10,3.03,0.2,17.71,0.0
2025-12-14T12:41:12,4.2,0.29,17.6,0.0
2025-12-14T12:41:14,1.17,0.29,17.49,0.0
2025-12-14T12:41:17,1.17,0.29,17.49,0.0
