timestamp,ambient_percent,uv_percent,temp_c,flow_l_min
2025-12-03T23:33:53,7.82,0.29,21.49,2.34
2025-12-03T23:33:53,7.92,0.29,21.49,2.22
2025-12-03T23:33:53,13.69,0.29,21.17,2.23
2025-12-03T23:33:53,13.59,0.39,21.7,2.23
2025-12-03T23:33:53,12.22,0.29,21.49,2.29
2025-12-03T23:33:53,14.47,0.2,21.59,2.27
2025-12-03T23:33:53,8.8,0.29,21.49,2.25
2025-12-03T23:33:53,6.94,0.39,21.7,2.22
2025-12-03T23:33:54,16.62,0.39,21.59,2.27
2025-12-03T23:33:54,17.5,0.39,21.59,2.28
2025-12-03T23:33:54,19.65,0.39,21.07,2.26
2025-12-03T23:33:54,8.99,0.2,21.49,2.25
2025-12-03T23:33:54,8.8,0.2,21.49,2.28
2025-12-03T23:33:54,8.21,0.29,21.49,1.3
2025-12-03T23:33:54,14.66,0.68,21.59,3.29
2025-12-03T23:33:54,14.86,0.1,21.49,2.09
2025-12-03T23:33:54,20.53,0.49,21.7,2.2
2025-12-03T23:33:55,18.48,0.29,21.91,2.18
2025-12-03T23:33:55,19.55,0.2,21.59,2.15
2025-12-03T23:33:55,13.29,0.29,21.59,2.18
2025-12-03T23:33:55,9.48,0.29,21.59,2.2
2025-12-03T23:33:55,9.78,0.39,21.49,2.24
2025-12-03T23:33:55,8.31,0.39,21.7,2.25
2025-12-03T23:33:55,7.62,0.29,21.59,2.22
2025-12-03T23:33:55,20.04,0.29,21.59,2.21
2025-12-03T23:33:55,18.38,0.29,21.59,2.17
2025-12-03T23:33:56,18.96,0.2,21.59,2.26
2025-12-03T23:33:56,15.74,0.2,21.59,2.16
2025-12-03T23:33:56,18.48,0.29,21.59,2.22
2025-12-03T23:33:56,19.35,0.39,21.59,2.24
2025-12-03T23:33:56,15.35,0.39,21.59,2.18
2025-12-03T23:33:56,19.65,0.29,21.59,2.23
2025-12-03T23:33:56,18.57,0.39,21.59,2.25
2025-12-03T23:33:56,17.4,0.39,21.49,2.22
2025-12-03T23:33:56,11.24,0.2,21.59,2.25
2025-12-03T23:33:57,7.82,0.1,21.7,2.25
2025-12-03T23:33:57,7.62,0.29,21.59,2.19
2025-12-03T23:33:57,8.8,0.39,21.7,2.24
2025-12-03T23:33:57,17.69,0.39,21.8,2.28
2025-12-03T23:33:57,8.5,0.39,21.59,2.28
2025-12-03T23:33:57,17.6,0.29,21.49,2.23
2025-12-03T23:33:57,10.56,0.39,21.49,2.25
2025-12-03T23:33:57,20.53,0.39,22.12,2.19
2025-12-03T23:33:57,10.07,0.39,21.7,2.22
2025-12-03T23:33:58,8.02,0.39,21.8,2.24
2025-12-03T23:33:58,9.78,0.39,21.59,2.25
2025-12-03T23:33:58,9.38,0.39,21.7,2.19
2025-12-03T23:33:58,17.3,0.29,21.7,2.21
2025-12-03T23:33:58,12.12,0.29,21.59,2.24
2025-12-03T23:33:58,9.38,0.29,21.59,2.21
2025-12-03T23:33:58,18.08,0.29,21.7,2.27
2025-12-03T23:33:58,20.63,0.29,21.49,2.24
2025-12-03T23:33:58,7.53,0.29,21.7,2.22
2025-12-03T23:33:59,20.33,0.1,21.59,2.18
2025-12-03T23:33:59,11.73,0.29,21.7,2.21
2025-12-03T23:33:59,11.34,0.39,21.59,2.23
2025-12-03T23:33:59,17.79,0.29,21.28,2.21
2025-12-03T23:33:59,7.72,0.29,21.8,2.26
2025-12-03T23:33:59,18.38,0.39,21.7,1.94
2025-12-03T23:33:59,13.49,0.39,21.7,0.0
2025-12-03T23:33:59,17.4,0.39,21.7,0.0
2025-12-03T23:33:59,8.6,0.29,21.7,0.0
2025-12-03T23:34:00,8.41,0.29,21.59,2.26
2025-12-03T23:34:00,20.14,0.39,21.7,2.35
2025-12-03T23:34:00,16.13,0.29,21.7,2.3
2025-12-03T23:34:00,7.82,0.2,21.59,2.33
2025-12-03T23:34:00,20.04,0.29,21.8,2.35
2025-12-03T23:34:00,18.38,0.29,21.7,2.33
2025-12-03T23:34:00,7.82,0.29,21.49,2.43
2025-12-03T23:34:00,9.29,0.29,21.7,2.36
2025-12-03T23:34:00,19.65,0.39,21.38,2.35
2025-12-03T23:34:01,12.41,0.0,21.59,2.32
2025-12-03T23:34:01,16.72,0.29,21.59,2.33
2025-12-03T23:34:01,9.58,0.29,21.7,2.29
2025-12-03T23:34:01,8.6,0.2,21.7,2.34
2025-12-03T23:34:01,11.24,0.29,21.7,2.37
2025-12-03T23:34:01,13.49,0.39,21.59,2.36
2025-12-03T23:34:01,15.35,0.29,21.59,2.35
2025-12-03T23:34:01,16.91,0.2,21.7,2.37
2025-12-03T23:34:01,20.72,0.1,21.7,2.38
2025-12-03T23:34:02,20.04,0.68,21.59,2.33
2025-12-03T23:34:02,11.73,0.39,21.8,2.38
2025-12-03T23:34:02,13.2,0.29,21.49,2.25
2025-12-03T23:34:02,8.41,0.29,21.7,2.38
2025-12-03T23:34:02,16.91,0.2,21.59,2.38
2025-12-03T23:34:02,20.43,0.29,21.59,2.29
2025-12-03T23:34:02,13.49,0.29,21.59,2.32
2025-12-03T23:34:02,12.12,0.29,21.59,2.35
2025-12-03T23:34:03,18.96,0.29,22.01,2.37
2025-12-03T23:34:03,7.82,0.39,21.7,2.39
2025-12-03T23:34:03,19.06,0.29,21.59,2.44
2025-12-03T23:34:03,8.41,0.59,21.59,2.44
2025-12-03T23:34:03,16.32,0.29,21.59,2.43
2025-12-03T23:34:03,20.33,0.39,21.7,2.46
2025-12-03T23:34:03,18.48,0.29,21.91,2.46
2025-12-03T23:34:03,11.24,0.29,21.7,2.47
2025-12-03T23:34:03,12.51,0.39,21.91,2.39
2025-12-03T23:34:04,9.29,0.29,21.49,2.42
2025-12-03T23:34:04,8.8,0.29,21.59,2.43
2025-12-03T23:34:04,8.21,0.29,21.28,2.27
2025-12-03T23:34:04,11.24,0.39,21.49,2.43
2025-12-03T23:34:04,8.11,0.29,21.7,2.41
2025-12-03T23:34:04,11.53,0.29,21.91,2.41
2025-12-03T23:34:04,17.11,0.29,21.59,2.45
2025-12-03T23:34:04,20.72,0.39,21.59,2.46
2025-12-03T23:34:04,19.16,0.39,21.59,2.43
2025-12-03T23:34:04,16.62,0.29,21.8,2.4
2025-12-03T23:34:05,10.26,0.39,21.59,2.36
2025-12-03T23:34:05,12.71,0.39,21.59,2.41
2025-12-03T23:34:05,15.54,0.29,21.7,2.44
2025-12-03T23:34:05,8.02,0.29,21.49,0.0
2025-12-03T23:34:05,20.63,0.29,21.59,0.0
2025-12-03T23:34:05,10.95,0.49,21.7,0.0
2025-12-03T23:34:05,9.78,0.39,21.7,1.72
2025-12-03T23:34:05,8.21,0.29,21.59,2.22
2025-12-03T23:34:06,20.82,0.39,21.59,2.19
2025-12-03T23:34:06,8.02,0.29,21.59,2.18
2025-12-03T23:34:06,8.21,0.29,21.8,2.16
2025-12-03T23:34:06,18.87,0.29,21.7,2.24
2025-12-03T23:34:06,18.87,0.29,21.59,2.19
2025-12-03T23:34:06,13.78,0.29,21.59,2.22
2025-12-03T23:34:06,14.66,0.29,21.8,2.25
2025-12-03T23:34:06,15.25,0.39,21.59,2.19
2025-12-03T23:34:06,7.92,0.29,21.59,2.11
2025-12-03T23:34:06,11.44,0.29,21.59,2.15
2025-12-03T23:34:07,18.08,0.39,21.59,2.18
2025-12-03T23:34:07,12.41,0.29,21.7,2.23
2025-12-03T23:34:07,17.3,0.29,21.7,2.24
2025-12-03T23:34:07,20.72,0.29,21.49,2.19
2025-12-03T23:34:07,20.63,0.29,21.59,2.26
2025-12-03T23:34:07,7.82,0.39,21.59,2.16
2025-12-03T23:34:07,20.14,0.2,21.59,2.19
2025-12-03T23:34:07,11.73,0.39,21.7,2.26
2025-12-03T23:34:08,18.28,0.39,21.59,2.19
2025-12-03T23:34:08,15.44,0.29,21.49,2.26
2025-12-03T23:34:08,20.43,0.39,21.7,2.2
2025-12-03T23:34:08,14.27,0.29,21.7,2.23
2025-12-03T23:34:08,16.23,0.29,21.7,2.22
2025-12-03T23:34:08,17.99,0.49,21.7,2.24
2025-12-03T23:34:08,9.19,0.29,21.7,2.23
2025-12-03T23:34:08,9.48,0.39,21.49,2.23
2025-12-03T23:34:08,8.02,0.29,21.7,2.16
2025-12-03T23:34:09,12.41,0.29,21.7,2.22
2025-12-03T23:34:09,20.43,0.39,21.7,2.22
2025-12-03T23:34:09,8.41,0.39,21.59,2.27
2025-12-03T23:34:09,7.92,0.29,21.59,2.32
2025-12-03T23:34:09,19.16,0.39,21.7,2.21
2025-12-03T23:34:09,19.16,0.49,21.7,2.34
2025-12-03T23:34:09,12.22,0.39,21.59,2.23
2025-12-03T23:34:09,17.69,0.29,21.49,2.24
2025-12-03T23:34:09,9.87,0.2,21.8,2.26
2025-12-03T23:34:10,8.99,0.39,21.7,2.16
2025-12-03T23:34:10,20.33,0.29,21.49,2.25
2025-12-03T23:34:10,20.43,0.39,21.59,2.19
2025-12-03T23:34:10,12.81,0.29,21.8,2.21
2025-12-03T23:34:10,20.23,0.29,21.59,2.26
2025-12-03T23:34:10,17.01,0.29,21.59,2.24
2025-12-03T23:34:10,8.02,0.39,21.7,2.32
2025-12-03T23:34:10,11.93,0.29,21.49,2.32
2025-12-03T23:34:10,16.42,0.29,21.59,2.19
2025-12-03T23:34:11,8.99,0.29,21.7,2.18
2025-12-03T23:34:11,18.08,0.29,21.8,2.28
2025-12-03T23:34:11,7.92,0.39,21.59,2.23
2025-12-03T23:34:11,7.92,0.2,21.7,2.26
2025-12-03T23:34:11,20.82,0.29,21.49,2.24
2025-12-03T23:34:11,10.65,0.29,21.7,2.21
2025-12-03T23:34:11,19.35,0.29,21.59,2.22
2025-12-03T23:34:11,10.85,0.29,21.59,2.2
2025-12-03T23:34:11,11.53,0.29,21.7,0.0
2025-12-03T23:34:12,7.92,0.29,22.01,0.0
2025-12-03T23:34:12,16.32,0.39,21.8,0.0
2025-12-03T23:34:12,6.26,0.39,21.8,1.99
2025-12-03T23:34:12,8.11,0.29,22.33,2.37
2025-12-03T23:34:12,8.7,0.29,23.15,2.35
2025-12-03T23:34:12,11.53,0.29,21.91,2.41
2025-12-03T23:34:12,8.31,0.29,22.64,2.47
2025-12-03T23:34:12,9.19,0.39,22.22,2.49
2025-12-03T23:34:12,17.69,0.29,22.01,2.51
2025-12-03T23:34:13,17.99,0.39,21.7,2.47
2025-12-03T23:34:13,12.9,0.39,21.91,2.38
2025-12-03T23:34:13,9.09,0.2,22.12,2.44
2025-12-03T23:34:13,19.35,0.2,22.01,2.43
2025-12-03T23:34:13,12.81,0.29,21.8,2.4
2025-12-03T23:34:13,7.82,0.39,21.91,2.46
2025-12-03T23:34:13,20.53,0.39,22.12,2.35
2025-12-03T23:34:13,7.72,0.39,22.01,2.39
2025-12-03T23:34:13,17.2,0.39,22.01,2.34
2025-12-03T23:34:14,8.02,0.39,22.01,2.38
2025-12-03T23:34:14,9.09,0.2,21.91,2.46
2025-12-03T23:34:14,19.75,0.39,22.01,2.34
2025-12-03T23:34:14,18.77,0.39,21.91,2.38
2025-12-03T23:34:14,9.48,0.29,22.12,2.47
2025-12-03T23:34:14,7.82,0.39,22.12,2.35
2025-12-03T23:34:14,8.9,0.29,22.12,2.35
2025-12-03T23:34:14,19.45,0.29,22.22,2.4
2025-12-03T23:34:14,8.99,0.29,22.22,2.39
2025-12-03T23:34:15,7.33,0.29,22.22,2.51
2025-12-03T23:34:15,6.26,0.39,22.22,2.44
2025-12-03T23:34:15,10.95,0.29,22.12,2.43
2025-12-03T23:34:15,13.69,0.29,22.22,2.4
2025-12-03T23:34:15,15.15,0.29,22.01,2.38
2025-12-03T23:34:15,12.61,0.29,22.12,2.41
2025-12-03T23:34:15,6.65,0.59,22.22,2.43
2025-12-03T23:34:15,17.5,0.29,22.33,2.45
2025-12-03T23:34:15,12.12,0.29,22.43,2.37
2025-12-03T23:34:16,6.94,0.29,22.43,2.48
2025-12-03T23:34:16,16.72,0.39,22.43,2.39
2025-12-03T23:34:16,12.22,0.29,22.53,2.34
2025-12-03T23:34:16,1.76,0.39,22.43,2.43
2025-12-03T23:34:16,1.56,0.29,22.53,2.46
2025-12-03T23:34:16,2.15,0.39,22.53,2.43
2025-12-03T23:34:16,1.76,0.29,22.64,2.35
2025-12-03T23:34:16,1.17,0.49,22.53,2.36
2025-12-03T23:34:16,1.86,0.39,22.64,2.26
2025-12-03T23:34:17,0.0,0.39,22.74,2.35
2025-12-03T23:34:17,3.23,0.39,22.64,2.33
2025-12-03T23:34:17,17.6,0.2,22.64,2.29
2025-12-03T23:34:17,9.29,0.29,22.53,2.08
2025-12-03T23:34:17,19.16,0.29,22.64,0.0
2025-12-03T23:34:20,9.19,0.59,22.64,0.0
2025-12-03T23:34:22,21.31,0.29,22.64,0.0
2025-12-03T23:34:22,12.9,0.2,22.74,2.37
2025-12-03T23:34:22,7.62,0.29,22.53,2.27
2025-12-03T23:34:23,8.11,0.2,22.64,2.27
2025-12-03T23:34:23,17.2,0.39,22.74,2.31
2025-12-03T23:34:24,17.79,0.39,22.53,2.34
2025-12-03T23:34:24,10.95,0.29,22.64,2.42
2025-12-03T23:34:24,8.9,0.29,22.74,2.4
2025-12-03T23:34:25,10.85,0.2,22.64,2.34
2025-12-03T23:34:25,7.72,0.29,22.74,2.32
2025-12-03T23:34:25,17.99,0.29,22.74,2.26
2025-12-03T23:34:26,8.6,0.1,22.84,2.36
2025-12-03T23:34:26,12.51,0.29,22.74,2.38
2025-12-03T23:34:26,9.29,0.29,22.84,2.37
2025-12-03T23:34:27,13.49,0.29,23.15,2.37
2025-12-03T23:34:27,14.27,0.39,23.15,2.34
2025-12-03T23:34:27,12.51,0.2,23.15,2.41
2025-12-03T23:34:28,10.95,0.39,23.15,2.3
2025-12-03T23:34:28,12.61,0.39,23.26,2.39
2025-12-03T23:34:29,17.5,0.2,23.26,2.31
2025-12-03T23:34:29,20.92,0.29,23.26,2.38
2025-12-03T23:34:29,21.41,0.29,23.15,2.29
2025-12-03T23:34:30,9.97,0.29,22.84,2.33
2025-12-03T23:34:30,11.93,0.39,22.95,2.34
2025-12-03T23:34:30,11.44,0.39,22.84,2.29
2025-12-03T23:34:31,21.02,0.39,22.84,2.34
2025-12-03T23:34:31,14.66,0.29,22.84,2.35
2025-12-03T23:34:31,16.03,0.39,22.95,2.42
2025-12-03T23:34:32,12.81,0.29,22.84,2.33
2025-12-03T23:34:32,20.04,0.29,22.95,2.35
2025-12-03T23:34:32,9.68,0.39,22.84,2.34
2025-12-03T23:34:33,8.11,0.2,22.84,2.33
2025-12-03T23:34:33,10.85,0.29,22.84,2.34
2025-12-03T23:34:33,12.9,0.49,22.53,2.39
2025-12-03T23:34:34,8.41,0.29,22.43,2.29
2025-12-03T23:34:34,8.5,0.29,22.33,2.45
2025-12-03T23:34:35,14.57,0.39,22.01,2.31
2025-12-03T23:34:35,9.97,0.2,22.33,2.33
2025-12-03T23:34:35,8.6,0.39,22.33,2.37
2025-12-03T23:34:36,12.41,0.39,22.22,2.37
2025-12-03T23:34:36,18.08,0.29,22.22,2.38
2025-12-03T23:34:36,7.53,0.29,22.22,2.31
2025-12-03T23:34:37,12.41,0.29,22.01,2.45
2025-12-03T23:34:37,10.56,0.39,22.12,2.3
2025-12-03T23:34:37,20.04,0.29,22.22,2.36
2025-12-03T23:34:38,10.46,0.2,22.22,2.34
2025-12-03T23:34:38,8.5,0.29,22.12,2.29
2025-12-03T23:34:38,21.21,0.39,22.22,2.33
2025-12-03T23:34:39,9.19,0.2,22.33,2.28
2025-12-03T23:34:39,14.47,0.29,22.22,2.3
2025-12-03T23:34:40,13.69,0.29,22.22,2.34
2025-12-03T23:34:41,20.72,0.29,22.22,0.0
2025-12-03T23:34:43,10.07,0.39,22.22,0.0
2025-12-03T23:34:45,17.4,0.2,22.22,0.0
2025-12-03T23:34:46,10.56,0.68,22.33,2.17
2025-12-03T23:34:46,9.48,0.39,22.33,2.35
2025-12-03T23:34:46,21.41,0.1,22.43,2.35
2025-12-03T23:34:47,18.96,0.29,22.43,2.32
2025-12-03T23:34:47,21.11,0.39,22.33,2.36
2025-12-03T23:34:48,20.72,0.29,22.53,2.42
2025-12-03T23:34:48,21.51,0.39,22.33,2.33
2025-12-03T23:34:48,9.38,0.39,22.53,2.32
2025-12-03T23:34:49,11.05,0.29,22.43,2.3
2025-12-03T23:34:49,21.6,0.29,22.43,2.35
2025-12-03T23:34:49,7.82,0.29,22.53,2.3
2025-12-03T23:34:50,20.72,0.29,22.64,2.37
2025-12-03T23:34:50,9.09,0.0,22.53,2.36
2025-12-03T23:34:50,9.78,0.39,22.53,2.36
2025-12-03T23:34:51,19.26,0.29,22.53,2.34
2025-12-03T23:34:51,14.37,0.29,22.53,2.41
2025-12-03T23:34:51,19.16,0.39,22.53,2.35
2025-12-03T23:34:52,17.99,0.39,22.53,2.32
2025-12-03T23:34:52,21.02,0.29,22.74,2.32
2025-12-03T23:34:53,13.39,0.29,22.64,2.32
2025-12-03T23:34:53,21.51,0.39,22.53,2.34
2025-12-03T23:34:53,20.23,0.39,22.64,2.42
2025-12-03T23:34:54,16.91,0.39,22.43,2.28
2025-12-03T23:34:54,8.11,0.29,22.64,2.33
2025-12-03T23:34:54,8.02,0.29,22.64,2.31
2025-12-03T23:34:55,10.65,0.39,22.53,2.31
2025-12-03T23:34:55,20.43,0.39,22.64,2.33
2025-12-03T23:34:55,20.33,0.39,23.05,2.29
2025-12-03T23:34:56,8.7,0.39,22.64,2.35
2025-12-03T23:34:56,17.4,0.29,22.64,2.34
2025-12-03T23:34:56,11.05,0.2,22.74,2.29
2025-12-03T23:34:57,12.02,0.2,22.53,2.34
2025-12-03T23:34:57,13.69,0.0,22.53,2.34
2025-12-03T23:34:58,8.11,0.2,22.64,2.39
2025-12-03T23:34:58,8.6,0.29,22.64,2.36
2025-12-03T23:34:58,19.75,0.39,22.74,2.26
2025-12-03T23:34:59,20.92,0.29,22.64,2.31
2025-12-03T23:34:59,8.41,0.29,22.64,2.29
2025-12-03T23:34:59,8.11,0.2,22.53,2.28
2025-12-03T23:35:00,14.66,0.29,22.64,2.28
2025-12-03T23:35:00,15.05,0.29,22.22,2.28
2025-12-03T23:35:00,11.05,0.29,22.64,2.28
2025-12-03T23:35:01,15.54,0.29,22.74,2.32
2025-12-03T23:35:01,20.43,0.29,22.64,2.34
2025-12-03T23:35:01,19.65,0.39,22.74,2.34
2025-12-03T23:35:02,8.11,0.39,22.64,2.32
2025-12-03T23:35:02,15.64,0.39,22.64,2.32
2025-12-03T23:35:03,20.72,0.39,22.74,2.29
2025-12-03T23:35:03,18.57,0.2,22.64,2.31
2025-12-03T23:35:03,8.11,0.29,22.53,2.29
2025-12-03T23:35:04,15.93,0.29,22.64,2.27
2025-12-03T23:35:04,15.15,0.29,22.22,1.8
2025-12-03T23:35:06,18.28,0.39,22.12,0.0
2025-12-03T23:35:09,9.38,0.2,21.8,0.0
2025-12-03T23:35:10,18.38,0.49,21.7,1.75
2025-12-03T23:35:10,21.41,0.2,21.7,2.2
2025-12-03T23:35:10,9.78,0.29,21.8,2.24
2025-12-03T23:35:11,8.7,0.39,21.7,2.21
2025-12-03T23:35:11,11.34,0.29,21.7,2.22
2025-12-03T23:35:12,10.56,0.39,21.7,2.27
2025-12-03T23:35:12,15.84,0.29,21.8,2.26
2025-12-03T23:35:12,16.23,0.1,21.8,2.15
2025-12-03T23:35:13,10.36,0.2,21.07,2.27
2025-12-03T23:35:13,13.0,0.29,21.28,2.25
2025-12-03T23:35:13,20.92,0.39,21.59,2.19
2025-12-03T23:35:14,18.57,0.2,21.7,2.19
2025-12-03T23:35:14,8.02,0.29,21.8,2.23
2025-12-03T23:35:14,17.99,0.29,21.8,2.31
2025-12-03T23:35:15,18.96,0.2,21.7,2.22
2025-12-03T23:35:15,16.91,0.29,21.7,2.17
2025-12-03T23:35:15,9.68,0.29,21.7,2.23
2025-12-03T23:35:16,16.23,0.29,21.59,2.24
2025-12-03T23:35:16,8.11,0.29,21.8,2.17
2025-12-03T23:35:17,11.83,0.39,21.7,2.16
2025-12-03T23:35:17,8.02,0.29,21.8,2.29
2025-12-03T23:35:17,10.56,0.29,21.8,2.25
2025-12-03T23:35:18,13.78,0.29,21.59,2.2
2025-12-03T23:35:18,21.6,0.29,21.8,2.25
2025-12-03T23:35:18,9.19,0.29,21.7,2.29
2025-12-03T23:35:19,13.98,0.39,21.49,2.18
2025-12-03T23:35:19,10.65,0.49,21.8,2.23
2025-12-03T23:35:19,8.31,0.39,21.7,2.23
2025-12-03T23:35:20,12.9,0.29,21.59,2.26
2025-12-03T23:35:20,17.89,0.29,21.8,2.25
2025-12-03T23:35:20,11.24,0.29,21.7,2.27
2025-12-03T23:35:21,8.11,0.29,21.91,2.3
2025-12-03T23:35:21,12.51,0.49,21.59,2.2
2025-12-03T23:35:22,20.63,0.29,21.7,2.27
2025-12-03T23:35:22,21.31,0.39,21.49,2.23
2025-12-03T23:35:22,9.68,0.29,21.91,2.25
2025-12-03T23:35:23,9.09,0.29,21.49,2.26
2025-12-03T23:35:23,9.97,0.29,21.91,2.24
2025-12-03T23:35:23,10.26,0.2,21.7,2.25
2025-12-03T23:35:24,8.7,0.29,21.59,2.24
2025-12-03T23:35:24,21.51,0.49,21.7,2.29
2025-12-03T23:35:24,11.63,0.29,21.7,2.23
2025-12-03T23:35:25,20.92,0.39,21.8,2.27
2025-12-03T23:35:25,13.78,0.29,21.7,2.29
2025-12-03T23:35:25,13.1,0.39,21.8,2.3
2025-12-03T23:35:26,13.0,0.49,21.7,2.23
2025-12-03T23:35:26,20.43,0.29,21.7,2.24
2025-12-03T23:35:26,8.5,0.49,21.7,2.22
2025-12-03T23:35:27,20.53,0.39,21.7,2.28
2025-12-03T23:35:27,18.38,0.29,21.59,2.29
2025-12-03T23:35:28,11.34,0.39,21.8,2.21
2025-12-03T23:35:29,20.23,0.39,21.8,0.0
2025-12-03T23:35:31,7.62,0.29,21.7,0.0
2025-12-03T23:35:33,20.82,0.39,21.8,0.0
2025-12-03T23:35:34,16.42,0.2,21.8,2.22
2025-12-03T23:35:34,12.12,0.39,21.91,2.19
2025-12-03T23:35:34,20.43,0.49,21.49,2.15
2025-12-03T23:35:35,7.82,0.29,21.8,2.23
2025-12-03T23:35:35,8.31,0.29,21.8,2.22
2025-12-03T23:35:35,19.16,0.29,21.91,2.2
2025-12-03T23:35:36,11.34,0.0,21.7,2.28
2025-12-03T23:35:36,13.98,0.39,21.8,2.32
2025-12-03T23:35:37,7.92,0.29,21.8,2.27
2025-12-03T23:35:37,18.38,0.29,21.8,2.19
2025-12-03T23:35:37,6.84,0.2,22.12,2.29
2025-12-03T23:35:38,19.45,0.29,21.8,2.24
2025-12-03T23:35:38,19.35,0.29,21.8,2.28
2025-12-03T23:35:38,8.9,0.29,21.91,2.26
