timestamp,ambient_percent,uv_percent,temp_c,flow_l_min
2025-12-04T18:05:28,12.22,0.29,19.68,1.97
2025-12-04T18:05:28,12.32,0.39,19.68,1.94
2025-12-04T18:05:29,12.12,0.2,19.68,1.91
2025-12-04T18:05:29,12.02,0.29,19.47,1.99
2025-12-04T18:05:29,12.32,0.39,20.0,1.84
2025-12-04T18:05:31,12.22,0.2,19.57,0.0
2025-12-04T18:05:33,12.22,0.29,19.68,0.0
2025-12-04T18:05:33,12.12,0.29,19.68,1.78
2025-12-04T18:05:34,12.02,0.1,19.47,1.77
2025-12-04T18:05:34,12.12,0.29,19.57,1.82
2025-12-04T18:05:35,12.32,0.29,19.68,1.74
2025-12-04T18:05:35,12.12,0.29,19.57,1.88
2025-12-04T18:05:35,12.02,0.2,19.47,1.88
2025-12-04T18:05:36,12.12,0.29,19.57,1.84
2025-12-04T18:05:36,12.02,0.29,19.68,1.89
2025-12-04T18:05:36,11.93,0.29,19.68,1.87
2025-12-04T18:05:37,12.12,0.0,19.68,2.0
2025-12-04T18:05:37,12.12,0.29,19.68,1.91
2025-12-04T18:05:37,12.22,0.29,19.47,1.93
2025-12-04T18:05:38,12.02,0.29,19.57,2.06
2025-12-04T18:05:38,12.12,0.29,19.68,1.93
2025-12-04T18:05:38,12.22,0.29,19.79,1.94
2025-12-04T18:05:39,12.12,0.29,19.68,1.96
2025-12-04T18:05:39,12.22,0.29,19.68,1.92
2025-12-04T18:05:39,12.32,0.29,19.68,1.91
2025-12-04T18:05:40,12.22,0.29,19.68,1.95
2025-12-04T18:05:40,12.22,0.39,19.68,1.94
2025-12-04T18:05:41,12.12,0.29,19.68,1.88
2025-12-04T18:05:41,12.41,0.29,19.68,2.01
2025-12-04T18:05:41,11.93,0.29,19.79,1.95
2025-12-04T18:05:42,11.24,0.29,19.47,1.89
2025-12-04T18:05:42,11.44,0.2,19.68,1.96
2025-12-04T18:05:42,11.44,0.29,19.68,1.89
2025-12-04T18:05:43,11.73,0.29,19.79,1.89
2025-12-04T18:05:43,11.93,0.29,19.79,2.01
2025-12-04T18:05:43,12.12,0.29,19.68,1.88
2025-12-04T18:05:44,12.32,0.29,19.79,1.93
2025-12-04T18:05:44,12.02,0.2,19.79,2.0
2025-12-04T18:05:44,10.75,0.39,19.68,1.95
2025-12-04T18:05:45,10.07,0.29,19.79,1.92
2025-12-04T18:05:45,9.87,0.2,19.79,1.98
2025-12-04T18:05:45,11.83,0.39,19.79,1.9
2025-12-04T18:05:46,11.93,0.29,19.68,1.93
2025-12-04T18:05:46,11.44,0.29,19.79,2.0
2025-12-04T18:05:46,8.02,0.29,19.68,1.92
2025-12-04T18:05:47,8.31,0.29,19.68,1.88
2025-12-04T18:05:47,9.29,0.29,19.68,2.03
2025-12-04T18:05:47,11.24,0.29,19.79,1.88
2025-12-04T18:05:48,11.83,0.29,19.68,1.94
2025-12-04T18:05:48,11.83,0.39,19.79,2.01
2025-12-04T18:05:49,11.63,0.2,19.68,1.86
2025-12-04T18:05:49,11.05,0.29,19.79,1.86
2025-12-04T18:05:49,10.75,0.29,19.79,1.94
2025-12-04T18:05:50,11.05,0.29,19.79,1.92
2025-12-04T18:05:50,11.05,0.29,20.32,1.96
2025-12-04T18:05:50,11.14,0.29,19.79,2.03
2025-12-04T18:05:51,11.14,0.29,19.9,1.91
2025-12-04T18:05:51,10.85,0.29,19.79,1.92
2025-12-04T18:05:51,10.85,0.2,19.9,1.98
2025-12-04T18:05:52,10.36,0.1,19.79,1.88
2025-12-04T18:05:53,10.46,0.29,19.9,0.0
2025-12-04T18:05:55,9.78,0.2,19.9,0.0
2025-12-04T18:05:56,1.66,0.39,19.9,1.63
2025-12-04T18:05:56,5.87,0.29,20.0,1.93
2025-12-04T18:05:56,1.17,0.2,20.0,1.78
2025-12-04T18:05:57,0.88,0.29,20.0,1.79
2025-12-04T18:05:57,0.29,0.29,20.0,1.95
2025-12-04T18:05:57,0.29,0.2,20.0,1.92
2025-12-04T18:05:58,0.2,0.29,20.0,1.91
2025-12-04T18:05:58,0.2,0.29,20.22,2.01
2025-12-04T18:05:59,6.65,0.29,20.11,1.92
2025-12-04T18:05:59,8.41,0.29,20.0,1.91
2025-12-04T18:05:59,9.58,0.39,20.11,1.98
2025-12-04T18:06:00,9.48,0.2,20.11,1.86
2025-12-04T18:06:00,9.78,0.29,20.11,1.88
2025-12-04T18:06:00,9.97,0.29,20.22,1.95
2025-12-04T18:06:01,9.97,0.2,20.32,1.91
2025-12-04T18:06:01,10.36,0.2,20.11,1.88
2025-12-04T18:06:01,8.99,0.39,20.11,1.96
2025-12-04T18:06:02,9.68,0.29,20.11,1.87
2025-12-04T18:06:02,9.38,0.29,20.22,1.94
2025-12-04T18:06:02,9.19,0.2,20.11,2.02
2025-12-04T18:06:03,8.31,0.39,20.11,1.85
2025-12-04T18:06:03,8.8,0.29,20.11,1.92
2025-12-04T18:06:03,8.9,0.29,20.11,1.98
2025-12-04T18:06:04,8.41,0.29,20.11,1.91
2025-12-04T18:06:04,7.92,0.29,20.11,1.88
2025-12-04T18:06:04,8.11,0.29,20.22,1.99
2025-12-04T18:06:05,8.41,0.2,20.32,1.87
2025-12-04T18:06:05,8.31,0.29,20.11,1.9
2025-12-04T18:06:06,8.21,0.29,20.11,1.95
2025-12-04T18:06:06,12.12,0.29,20.11,1.94
2025-12-04T18:06:06,30.01,0.1,20.11,1.89
2025-12-04T18:06:07,65.1,0.29,20.11,1.99
2025-12-04T18:06:07,95.31,0.29,20.22,2.0
2025-12-04T18:06:07,95.11,0.29,20.22,1.87
2025-12-04T18:06:08,95.6,0.29,20.11,1.9
2025-12-04T18:06:08,96.09,0.29,20.11,1.96
2025-12-04T18:06:08,96.19,0.29,20.22,1.88
2025-12-04T18:06:09,96.09,0.39,20.11,1.9
2025-12-04T18:06:09,95.89,0.2,20.0,1.99
2025-12-04T18:06:09,95.5,0.49,20.11,1.89
2025-12-04T18:06:10,9.68,0.29,20.11,1.91
2025-12-04T18:06:10,8.11,0.29,20.11,1.99
2025-12-04T18:06:10,26.3,0.29,20.22,1.9
2025-12-04T18:06:11,74.29,0.39,20.22,1.91
2025-12-04T18:06:11,94.53,0.39,20.11,1.98
2025-12-04T18:06:12,32.65,0.29,20.11,1.92
2025-12-04T18:06:12,11.44,0.39,20.11,1.91
2025-12-04T18:06:12,10.36,0.29,20.11,1.99
2025-12-04T18:06:13,9.38,0.39,20.22,1.06
2025-12-04T18:06:15,8.9,0.29,20.32,0.0
2025-12-04T18:06:16,8.7,0.49,20.11,1.61
2025-12-04T18:06:16,8.41,0.2,20.22,1.82
2025-12-04T18:06:17,8.41,0.29,20.11,1.85
2025-12-04T18:06:17,8.41,0.29,20.43,1.75
2025-12-04T18:06:17,8.5,0.2,21.7,1.74
2025-12-04T18:06:18,7.92,0.29,22.74,1.88
2025-12-04T18:06:18,7.82,0.2,23.57,1.7
2025-12-04T18:06:18,7.92,0.2,24.08,1.78
2025-12-04T18:06:19,8.11,0.29,26.0,1.98
2025-12-04T18:06:19,8.6,0.29,27.1,2.03
2025-12-04T18:06:20,8.6,0.29,28.58,1.88
2025-12-04T18:06:20,8.41,0.29,29.07,1.89
2025-12-04T18:06:20,8.5,0.2,29.27,1.99
2025-12-04T18:06:21,8.6,0.29,29.66,1.86
2025-12-04T18:06:21,8.5,0.29,29.76,1.9
2025-12-04T18:06:21,8.5,0.2,29.95,1.96
2025-12-04T18:06:22,8.5,0.39,29.76,1.87
2025-12-04T18:06:22,8.6,0.29,29.76,1.89
2025-12-04T18:06:22,8.5,0.29,29.46,1.96
2025-12-04T18:06:23,8.8,0.2,29.07,1.83
2025-12-04T18:06:23,8.7,0.29,28.87,1.89
2025-12-04T18:06:23,8.6,0.29,28.28,1.97
2025-12-04T18:06:24,8.9,0.29,27.89,1.87
2025-12-04T18:06:24,8.9,0.29,27.59,1.88
2025-12-04T18:06:25,8.99,0.29,27.1,1.96
2025-12-04T18:06:25,8.8,0.29,27.0,1.85
2025-12-04T18:06:25,8.7,0.29,26.7,1.89
2025-12-04T18:06:26,8.41,0.29,26.4,2.02
2025-12-04T18:06:26,8.31,0.29,26.1,1.87
2025-12-04T18:06:26,8.21,0.39,26.0,1.88
2025-12-04T18:06:27,8.02,0.29,25.6,2.0
2025-12-04T18:06:27,8.41,0.29,25.4,1.89
2025-12-04T18:06:27,8.31,0.29,25.09,1.94
2025-12-04T18:06:28,8.31,0.29,24.89,1.93
2025-12-04T18:06:28,8.31,0.29,24.59,1.9
2025-12-04T18:06:28,8.6,0.29,24.48,1.9
2025-12-04T18:06:29,8.6,0.2,24.18,2.0
2025-12-04T18:06:29,8.7,0.29,23.98,1.84
2025-12-04T18:06:29,8.9,0.29,23.77,1.93
2025-12-04T18:06:30,8.7,0.2,23.67,1.88
2025-12-04T18:06:30,8.5,0.29,23.57,2.03
2025-12-04T18:06:31,8.21,0.49,23.36,1.87
2025-12-04T18:06:31,8.11,0.29,23.15,1.87
2025-12-04T18:06:31,8.02,0.29,23.05,2.0
2025-12-04T18:06:32,7.62,0.39,22.84,1.89
2025-12-04T18:06:32,7.43,0.2,22.95,1.87
2025-12-04T18:06:32,7.62,0.29,22.64,1.27
2025-12-04T18:06:34,8.02,0.29,22.64,0.0
2025-12-04T18:06:36,10.56,0.29,22.12,0.0
2025-12-04T18:06:36,10.36,0.29,21.7,1.85
2025-12-04T18:06:37,9.87,0.39,21.7,1.77
2025-12-04T18:06:37,10.85,0.29,21.7,1.85
2025-12-04T18:06:37,11.44,0.29,21.38,1.77
2025-12-04T18:06:38,11.63,0.29,21.38,1.79
2025-12-04T18:06:38,11.53,0.29,21.28,1.89
2025-12-04T18:06:39,11.14,0.29,21.17,1.88
2025-12-04T18:06:39,11.24,0.29,21.17,1.94
2025-12-04T18:06:39,11.34,0.29,21.17,2.02
